NP_ID	NP_Morph	NP_Gloss	ASP	CNJ	POS	PSS	PHI	SEM	MRK	DRV	DET	NPS	NUM	ANM	SYN	DEF	REF
MT02601	pԑlək -ł -a	сторона 3SG DAT	p	sbj	s	1	3s	dis	dat	nul	nul	0	s	non	iob	1	1
MT02602	xołijewa wǫnše -t	все сосна PL	p	sbj	s	0	n	n	nul	nul	nul	0	p	non	sbj	1	1
MT02603	łapət nir -əp pǫšas	семь жердь ATTR загон	i	obj	s	0	n	n	nul	nul	nul	0	s	non	gen	0	0
MT02604	jǫš -ən	дорога LOC	i	obj	s	0	n	n	loc	nul	nul	1	s	non	iob	0	1
MT02605	jǫš	дорога	i	sbj	s	0	n	n	nul	nul	nul	0	s	non	sbj	0	0
MT02606	niməł -ŋəł	охотничьи лыжи DU.POSS	i	sbj	s	1	3s	own	nul	nul	nul	0	dp	non	sbj	1	1
MT02701	pox -əł	сын 3SG	i	sbj	s	1	3s	fam	nul	nul	nul	0	s	hum	sbj	1	1
MT02801	xăł -i xir -əł -ən	продукты в дорогу ADJ мешок PL LOC	p	sbj	s	0	n	n	loc	nul	nul	0	pl	non	iob	0	1
MT02802	xǫłəm aj ńań	три маленький хлеб	p	sbj	s	0	n	n	nul	nul	nul	0	s	non	obj	0	1
MT03001	i ńań -əł	один хлеб 3SG	p	obj	s	1	3s	own	nul	nul	i	0	s	non	obj	0	1
MT03002	xăł -i xir -əł	продукты в дорогу ADJ мешок 3SG	p	obj	s	1	3s	own	psp	nul	nul	0	s	non	pob	1	1
MT03201	kimət ńań -əł	второй хлеб 3SG	p	obj	s	1	3s	own	nul	nul	nul	0	s	non	obj	0	1
MT03202	xăł -i xir -əł	продукты в дорогу ADJ мешок 3SG	p	obj	s	1	3s	own	psp	nul	nul	0	s	non	pob	1	1
MT03301	tăm ńań -ԑm	этот хлеб 1SG	p	obj	s	1	1s	own	nul	nul	nul	0	s	non	obj	1	1
MT03501	jux -a	дерево DAT	p	sbj	s	0	n	n	dat	nul	nul	0	s	non	iob	0	1
MT03601	ńań -əł	хлеб 3SG	i	sbj	s	1	3s	own	nul	nul	nul	0	s	non	obj	1	1
MT03602	sawnԑ	сорока	p	sbj	s	0	n	n	nul	nul	nul	0	s	anm	sbj	0	1
MT03603	sij -a	шум DAT	p	sbj	s	0	n	n	dat	nul	nul	0	s	non	iob	0	0
MT03801	in xǫ -j -əł	этот мужчина STEM 3SG	p	sbj	s	1	3s	dis	nul	nul	in	0	s	hum	sbj	1	1
MT03802	ma jǫxł -ԑm pa ńɔł -ԑm	я лук 1SG и стрела 1SG	i	sbj	s	1	1s	own	nul	nul	nul	0	s	non	sbj	1	1
MT03803	jǫxł -ԑm	лук 1SG	i	sbj	s	1	i	own	nul	nul	nul	0	s	non	sbj	1	1
MT03804	ńɔł -ԑm	стрела 1SG	i	sbj	s	1	i	own	nul	nul	nul	0	s	non	sbj	1	1
MT03901	ńɔł -əł	стрела 3SG	i	sbj	s	1	3s	own	nul	nul	nul	0	s	non	obj	1	1
